epoch,accuracy,loss,lr,precision_4,recall_4,val_accuracy,val_loss,val_precision_4,val_recall_4
0,0.7145808935165405,0.7960457801818848,1e-04,0.7742837071418762,0.654073178768158,0.5249344110488892,1.9323078393936157,0.556851327419281,0.5013123154640198
1,0.7470483779907227,0.6973481178283691,1e-04,0.8065080642700195,0.6803423762321472,0.5826771855354309,1.2512853145599365,0.6169590353965759,0.5538057684898376
2,0.7747933864593506,0.6046322584152222,1e-04,0.8411885499954224,0.7269775867462158,0.7007874250411987,1.1926066875457764,0.7183098793029785,0.6692913174629211
3,0.7972254753112793,0.5761190056800842,1e-04,0.8486069440841675,0.7461629509925842,0.5800524950027466,2.1742100715637207,0.5905292630195618,0.556430459022522
4,0.8131641149520874,0.547431230545044,1e-04,0.8534595370292664,0.771841824054718,0.6587926745414734,1.394282341003418,0.6864407062530518,0.6377952694892883
5,0.8211334347724915,0.4961818754673004,1e-04,0.8617331981658936,0.7836481928825378,0.7401574850082397,0.9814993143081665,0.7540983557701111,0.7244094610214233
6,0.8423848748207092,0.4683608114719391,1e-04,0.8788368105888367,0.8028335571289062,0.7690288424491882,0.8259703516960144,0.7829670310020447,0.748031497001648
7,0.8651121854782104,0.3862661123275757,1e-04,0.8920795321464539,0.8344155550003052,0.8188976645469666,0.5584490895271301,0.8399999737739563,0.7716535329818726
8,0.8654073476791382,0.37471047043800354,1e-04,0.8939058780670166,0.8355962038040161,0.7742782235145569,0.7150111794471741,0.7913278937339783,0.7664042115211487
9,0.8848878145217896,0.333164244890213,1e-04,0.908695638179779,0.8636363744735718,0.76115483045578,0.7221609354019165,0.7829670310020447,0.748031497001648
10,0.8816410899162292,0.3268342614173889,1e-04,0.9088923335075378,0.8597992658615112,0.7637795209884644,0.8276705741882324,0.7804877758026123,0.7559055089950562
11,0.8902007341384888,0.30873197317123413,1e-04,0.9137181639671326,0.8689492344856262,0.808398962020874,0.6911359429359436,0.8167116045951843,0.7952755689620972
12,0.9182408452033997,0.2351156324148178,5e-05,0.9371146559715271,0.8972845077514648,0.8031495809555054,0.6432092785835266,0.8209366202354431,0.7821522355079651
13,0.9300472140312195,0.2050219476222992,5e-05,0.9451720714569092,0.9158795475959778,0.8372703194618225,0.527970016002655,0.8478260636329651,0.8188976645469666
14,0.9409680962562561,0.17305827140808105,5e-05,0.952453076839447,0.9282762408256531,0.8188976645469666,0.5465371608734131,0.8346883654594421,0.808398962020874
15,0.9309327006340027,0.19724175333976746,5e-05,0.944225549697876,0.9194214940071106,0.7847769260406494,0.6609182953834534,0.7955800890922546,0.7559055089950562
16,0.9409680962562561,0.1748041957616806,5e-05,0.9533050060272217,0.9279811382293701,0.847769021987915,0.5631785988807678,0.862162172794342,0.8372703194618225
17,0.9365407228469849,0.17252054810523987,5e-05,0.9463531970977783,0.9268004894256592,0.8320209980010986,0.6503694653511047,0.8501362204551697,0.8188976645469666
18,0.9554309248924255,0.13883966207504272,2.5e-05,0.9627739191055298,0.9465761780738831,0.8503937125205994,0.5290172696113586,0.8657534122467041,0.8293963074684143
19,0.9636954069137573,0.11311547458171844,2.5e-05,0.9697604775428772,0.956021249294281,0.8215222954750061,0.5496199131011963,0.8415300250053406,0.808398962020874
20,0.9616292715072632,0.12096959352493286,2.5e-05,0.9680023789405823,0.9554309248924255,0.8320209980010986,0.541016161441803,0.8413978219032288,0.8215222954750061
21,0.9642857313156128,0.11819471418857574,2.5e-05,0.970005989074707,0.9545454382896423,0.8188976645469666,0.5683273673057556,0.8328840732574463,0.8110235929489136
22,0.9657614827156067,0.11400527507066727,1.25e-05,0.9712660908699036,0.9577922224998474,0.8293963074684143,0.5206894278526306,0.8436657786369324,0.8215222954750061
23,0.969893753528595,0.10046985000371933,1.25e-05,0.9760836958885193,0.9636954069137573,0.8425197005271912,0.503933310508728,0.8552278876304626,0.8372703194618225
24,0.9731404781341553,0.09406856447458267,1.25e-05,0.9785138964653015,0.9678276181221008,0.8608924150466919,0.44841593503952026,0.8807588219642639,0.8530183434486389
25,0.9693034291267395,0.10221929103136063,1.25e-05,0.9757339954376221,0.9613341093063354,0.8398950099945068,0.5001419186592102,0.864130437374115,0.834645688533783
26,0.9752066135406494,0.09687060862779617,1.25e-05,0.9788312315940857,0.9690082669258118,0.8372703194618225,0.5600643157958984,0.852150559425354,0.8320209980010986
27,0.9693034291267395,0.09886672347784042,1.25e-05,0.9735276699066162,0.9660566449165344,0.8372703194618225,0.5236228704452515,0.8551912307739258,0.8215222954750061
28,0.9740259647369385,0.08221188932657242,1.25e-05,0.9779236316680908,0.9675324559211731,0.8215222954750061,0.577426016330719,0.835579514503479,0.8136482834815979
29,0.9760921001434326,0.08421893417835236,6.25e-06,0.9794091582298279,0.968713104724884,0.8372703194618225,0.5252287983894348,0.8513513803482056,0.8267716765403748
30,0.9775679111480713,0.08177771419286728,6.25e-06,0.9844636917114258,0.9725501537322998,0.8320209980010986,0.5096712112426758,0.848238468170166,0.8215222954750061
31,0.9749114513397217,0.08480194211006165,6.25e-06,0.9776918292045593,0.9701889157295227,0.8398950099945068,0.5353732109069824,0.8614130616188049,0.8320209980010986
32,0.9796339869499207,0.07266546785831451,6.25e-06,0.984514594078064,0.9757969379425049,0.8425197005271912,0.49628475308418274,0.8614130616188049,0.8320209980010986
33,0.9808146357536316,0.07318559288978577,3.125e-06,0.983343243598938,0.9757969379425049,0.8398950099945068,0.48687827587127686,0.8571428656578064,0.834645688533783
34,0.9811097979545593,0.070337675511837,3.125e-06,0.9836504459381104,0.9766824245452881,0.8320209980010986,0.5158425569534302,0.8440860509872437,0.8241469860076904
